Pirai,,Rurrenabaque,,portachuelo2estrellas,
,,14423.05092,22393.51237,,
,,14423.95358,22393.51284,,
,,14424.83867,22393.51284,,
,,14425.75918,22393.51591,,
,,14426.68873,22393.53251,,
,,14427.59139,22399.64108,,
,,14428.50294,22400.79678,,
,,14429.42346,22404.7192,,
,,14430.34397,22408.54438,,
,,14431.21174,22408.55018,,
,,14432.07951,22408.55503,,
,,14432.92183,22408.56269,,
,,14433.77256,22408.66648,,
,,14434.59825,22408.66648,,
,,14435.42393,22408.67044,,
,,14436.27466,22408.93574,,
,,14437.13387,22410.7856,,
,,14438.01026,22410.9734,,
,,14438.87803,22411.06942,,
,,14439.75442,22411.17174,,
,,14440.6395,22411.18086,,
,,14441.51589,22411.19138,,
,,14442.40097,22412.29468,,
,,14443.29481,22413.28456,,
,,14444.18864,22418.36768,,
,,14445.08248,22419.31656,,
,,14445.95025,22419.51209,,
,,14446.80098,22420.07118,,
,,14447.65171,22420.36133,,
,,14448.50244,22420.66979,,
,,14449.37021,22421.92326,,
,,14450.22094,22422.17573,,
,,14451.06325,22422.55264,,
,,14451.92247,22422.62489,,
,,14452.79024,22422.69186,,
,,14453.66663,22423.75221,,
,,14454.56046,22434.46902,,
,,14455.4543,22440.38412,,
,,14456.35696,22444.54593,,
,,14457.25962,22451.79902,,
,,14458.16229,22456.06481,,
,,14459.05612,22459.88752,,
,,14459.95878,22459.97022,,
,,14460.8793,22460.09314,,
,,14461.9531,22460.4233,,
,,14463.15469,22463.2885,,
,,14464.3452,22470.88799,,
,,14465.56922,22470.95393,,
,,14466.63288,22471.40614,,
,,14467.58997,22471.56926,,
,,14468.51952,22476.12034,,
,,14469.42218,22479.59597,,
,,14470.3427,22479.66957,,
,,14471.34712,22479.68128,,
,,14472.36122,22479.73178,,
,,14473.25506,22479.73887,,
,,14474.10579,22479.749,,
,,14474.965,22479.80139,,
,,14475.85883,22480.24789,,
,,14476.67629,22481.29732,,
,,14477.4856,22484.15109,,
,,14478.28681,22484.6263,,
,,14479.06415,22484.7575,,
,,14479.81818,22500.2416,,
,,14480.57992,22515.94174,,
,,14481.33395,22517.96649,,
,,14482.08033,22523.60083,,
,,14482.86556,22532.53674,,
,,14483.65079,22544.79632,,
,,14484.45201,22546.02439,,
,,14485.79326,22547.21325,,
,,14487.45267,22547.23569,,
,,14488.75784,22547.24438,,
,,14490.3326,22547.4464,,
,,14492.05044,22547.46539,,
,,14493.73886,22547.69194,,
,,14495.11698,22548.59674,,
,,14496.32974,22549.57568,,
,,14497.38333,22550.0235,,
,,14498.33116,22550.33129,,
,,14499.23383,22551.98149,,
,,14500.09304,22556.41128,,
,,14500.90234,22558.86302,,
,,14501.85018,22568.02902,,
,,14502.90377,22573.65864,,
,,14503.74608,22575.47634,,
,,14504.63992,22575.61463,,
,,14505.57858,22575.61783,,
,,14506.49013,22575.78261,,
,,14507.46593,22576.13253,,
,,14509.30555,22579.27911,,
,,14511.09872,22585.78544,,
,,14512.45217,22589.20047,,
,,14513.53619,22595.27463,,
,,14514.51199,22598.50597,,
,,14515.40582,22611.34431,,
,,14516.28221,22618.26455,,
,,14517.17605,22623.83234,,
,,14518.15185,22624.38184,,
,,14519.29879,22627.30905,,
,,14521.35092,22627.89765,,
,,14523.15946,22629.65513,,
,,14525.1112,22633.15951,,
,,14528.43764,22633.45908,,
,,14531.11816,22633.90796,,
,,14533.27476,22645.94142,,
,,14535.41365,22647.38326,,
,,14537.04445,22648.85163,,
,,14538.43503,22651.46675,,
,,14539.83817,22660.16737,,
,,14541.17942,22662.06657,,
,,14542.6467,22684.00737,,
,,14544.51781,22712.75167,,
,,14545.90839,22713.21514,,
,,14547.32418,22713.677,,
,,14548.71476,22714.8648,,
,,14550.19514,22716.82475,,
,,14551.88356,22722.32412,,
,,14555.91566,22736.56192,,
,,14560.37441,22742.00879,,
,,14562.95096,22747.46867,,
,,14565.0548,22754.90268,,
,,14567.69333,22758.43933,,
,,14570.65993,22760.04139,,
,,14574.08798,22762.67349,,
,,14577.12394,22764.27275,,
,,14579.56036,22764.55381,,
,,14582.24088,22764.68211,,
,,14584.75661,22765.32957,,
,,14586.94896,22765.43556,,
,,14589.10555,22765.83439,,
,,14591.20939,22772.8258,,
,,14593.2445,22777.353,,
,,14595.33099,22777.68821,,
,,14597.21801,22778.88995,,
,,14598.86307,22789.57451,,
,,14600.29159,22792.43124,,
,,14601.99467,22795.24016,,
,,14604.31588,22804.35141,,
,,14606.28406,22830.21641,,
,,14607.76444,22837.30429,,
,,14609.35306,22844.74956,,
,,14611.88893,22855.01244,,
,,14613.82432,22868.13854,,
,,14615.5274,22874.01405,,
,,14617.44656,22874.83959,,
,,14621.33445,22875.08134,,
,,14624.07895,22880.46962,,
,,14627.11491,22883.26094,,
,,14632.0356,22886.01848,,
,,14638.79376,22889.69789,,
,,14643.71446,22897.51901,,
,,14647.29955,22903.05996,,
,,14650.5268,22912.33192,,
,,14653.4934,22918.16791,,
,,14656.09048,22929.57911,,
,,14658.62635,22941.53588,,
,,14661.50246,22953.41828,,
,,14663.97828,22960.5434,,
,,14666.28072,22972.4682,,
,,14668.71714,22987.24882,,
,,14671.41886,23004.95182,,
,,14674.12057,23015.34612,,
,,14676.4797,23029.21682,,
,,14678.97541,23054.12772,,
,,14683.00751,23064.33997,,
,,14686.70044,23064.75336,,
,,14692.1205,23065.88162,,
,,14697.69041,23070.03369,,
,,14702.14916,23074.31413,,
,,14707.64374,23079.4962,,
,,14720.20729,23092.88806,,
,,14730.61568,23098.69013,,
,,14735.43431,23106.27873,,
,,14739.40822,23109.13796,,
,,14743.44032,23113.38239,,
,,14747.3854,23117.12043,,
,,14750.81345,23121.22184,,
,,14754.75852,23128.99323,,
,,14757.86512,23133.20726,,
,,14761.26754,23138.62475,,
,,14764.56896,23153.61959,,
,,14767.6994,23173.49869,,
,,14771.33809,23176.10718,,
,,14774.71503,23179.77281,,
,,14778.19481,23180.94693,,
,,14781.16141,23185.576,,
,,14784.77322,23188.08881,,
,,14791.27033,23194.90703,,
,,14797.11044,23202.65626,,
,,14802.10012,23205.60989,,
,,14806.37183,23222.35515,,
,,14809.8516,23229.39092,,
,,14813.05443,23244.16462,,
,,14815.9982,23253.21515,,
,,14818.8743,23268.97516,,
,,14821.93366,23276.71774,,
,,14825.28527,23280.18846,,
,,14829.08863,23286.46293,,
,,14832.97652,23313.40823,,
,,14837.09717,23326.68207,,
,,14841.49286,23331.93068,,
,,14846.01539,23335.0033,,
,,14849.81875,23338.14002,,
,,14853.29852,23353.22838,,
,,14858.7931,23358.06715,,
,,14870.9983,23363.65304,,
,,14883.70753,23369.47456,,
,,14891.54506,23383.06916,,
,,14898.08511,23406.24936,,
,,14904.66833,23421.20838,,
,,14910.23824,23431.32528,,
,,14915.80815,23436.04615,,
,,14921.41605,23442.80465,,
,,14927.49601,23455.31378,,
,,14934.03606,23471.47636,,
,,14943.25499,23490.41276,,
,,14955.24912,23492.7467,,
,,14964.63919,23494.25769,,
,,14973.2518,23498.34397,,
,,14986.70973,23505.88587,,
,,14995.53901,23510.15928,,
,,15003.17957,23519.45799,,
,,15012.00886,23525.27718,,
,,15019.26732,23536.84476,,
,,15024.99038,23542.60419,,
,,15030.01486,23548.89869,,
,,15035.43491,23554.29321,,
,,15040.52954,23562.55686,,
,,15045.28107,23567.50863,,
,,15050.34052,23572.0286,,
,,15055.61396,23577.81152,,
,,15061.85812,23587.38988,,
,,15067.02368,23600.37118,,
,,15072.01336,23604.91141,,
,,15077.07281,23615.57952,,
,,15081.19347,23623.28349,,
,,15085.37402,23624.1273,,
,,15090.72036,23625.67323,,
,,15096.52125,23629.60467,,
,,15101.37371,23636.79115,,
,,15107.05818,23643.458,,
,,15114.99571,23646.14403,,
,,15122.93324,23647.63745,,
,,15129.30288,23649.82544,,
,,15134.15534,23655.81894,,
,,15139.57539,23662.87741,,
,,15145.4946,23669.12326,,
,,15149.89028,23680.48497,,
,,15153.92238,23695.21838,,
,,15157.78193,23703.58205,,
,,15161.75585,23704.30906,,
,,15166.05829,23704.78156,,
,,15169.5904,23704.79721,,
,,15172.96734,23704.99593,,
,,15178.80745,23705.48282,,
,,15189.40434,23706.82741,,
,,15196.99629,23714.99152,,
,,15202.09091,23716.67566,,
,,15206.67795,23720.18674,,
,,15210.18382,23722.8401,,
,,15213.48524,23724.91002,,
,,15216.49794,23729.64946,,
,,15219.30762,23733.20972,,
,,15222.03066,23735.82855,,
,,15224.62775,23736.42134,,
,,15227.12346,23736.90178,,
,,15229.54036,23737.70335,,
,,15231.97679,23737.87195,,
,,15234.59454,23737.99305,,
,,15237.13041,23738.49584,,
,,15239.62612,23738.87434,,
,,15242.02363,23741.07364,,
,,15244.32607,23747.2035,,
,,15246.53647,23747.77022,,
,,15248.67536,23748.28173,,
,,15250.76185,23748.47763,,
,,15252.76329,23750.18407,,
,,15254.61859,23751.89935,,
,,15256.97772,23756.11731,,
,,15259.70076,23758.07396,,
,,15261.85736,23758.2509,,
,,15263.71266,23758.47017,,
,,15265.88707,23758.73708,,
,,15267.92218,23758.92628,,
,,15269.82523,23760.43575,,
,,15271.94654,23761.41951,,
,,15274.01579,23761.96636,,
,,15275.77851,23762.00641,,
,,15277.32583,23762.01936,,
,,15278.80621,23762.84037,,
,,15280.23472,23763.63134,,
,,15281.7283,23764.90981,,
,,15283.27562,23765.21776,,
,,15284.92067,23766.63245,,
,,15286.44093,23768.56763,,
,,15287.71082,23770.43579,,
,,15289.1781,23776.94424,,
,,15290.64538,23779.94015,,
,,15291.91527,23781.84883,,
,,15293.2086,23782.82862,,
,,15294.61174,23784.20274,,
,,15295.9652,23784.85696,,
,,15297.25853,23785.30083,,
,,15298.5401,23788.26085,,
,,15299.82167,23806.04925,,
,,15301.21225,23809.66163,,
,,15302.81483,23809.89462,,
,,15304.2821,23809.90831,,
,,15305.58728,23811.03099,,
,,15306.94074,23811.17259,,
,,15308.64382,23811.17995,,
,,15310.73031,23811.18013,,
,,15312.36111,23811.31343,,
,,15313.78963,23813.05921,,
,,15315.10675,23815.9337,,
,,15316.36506,23817.00267,,
,,15317.56665,23817.535,,
,,15318.73522,23817.82189,,
,,15319.87149,23818.59966,,
,,15320.96579,23819.08625,,
,,15322.0498,23819.56196,,
,,15323.21837,23819.77323,,
,,15324.41996,23819.81455,,
,,15325.54562,23819.81594,,
,,15326.69257,23819.81691,,
,,15327.9859,23820.48437,,
,,15329.36402,23820.54545,,
,,15330.51097,23821.15038,,
,,15331.56456,23823.05894,,
,,15332.56897,23824.02867,,
,,15333.55424,23827.63833,,
,,15334.53004,23828.81254,,
,,15335.49645,23829.05946,,
,,15336.45354,23829.0602,,
,,15337.3922,23829.1253,,
,,15338.387,23829.1253,,
,,15339.4608,23829.12933,,
,,15340.56548,23829.13064,,
,,15341.64949,23830.85436,,
,,15342.65391,23830.90374,,
,,15343.611,23832.8214,,
,,15344.51366,23835.24333,,
,,15345.41632,23836.16932,,
,,15346.31898,23837.71501,,
,,15347.19537,23837.72272,,
,,15348.05459,23837.72272,,
,,15348.89691,23838.06417,,
,,15349.9707,23838.08673,,
,,15351.19473,23838.08852,,
,,15352.41875,23840.91111,,
,,15353.68865,23840.92742,,
,,15354.86814,23841.15569,,
,,15355.94194,23841.4627,,
,,15356.95605,23841.47582,,
,,15357.90388,23841.49027,,
,,15358.72133,23841.52247,,
,,15359.51453,23842.03295,,
,,15360.29187,23842.03336,,
,,15361.06137,23843.71165,,
,,15361.82311,23845.17595,,
,,15362.56192,23845.96661,,
,,15363.28575,23846.3488,,
,,15363.98756,23846.63228,,
,,15364.68938,23847.36753,,
,,15365.38398,23847.44374,,
,,15366.07857,23847.44374,,
,,15366.8638,23847.51031,,
,,15367.9376,23847.54938,,
,,15368.9713,23850.12642,,
,,15369.95657,23850.12808,,
,,15370.87708,23853.22052,,
,,15371.73629,23853.2383,,
,,15372.52949,23853.92751,,
,,15373.2683,23854.05644,,
,,15373.99213,23855.48938,,
,,15374.70855,23858.74496,,
,,15375.41037,23861.52923,,
,,15376.10497,23863.06352,,
,,15376.80678,23864.62833,,
,,15377.51587,23867.35744,,
,,15378.24715,23869.43961,,
,,15378.98596,23870.68647,,
,,15379.73999,23870.95856,,
,,15380.52522,23871.11208,,
,,15381.31045,23871.25622,,
,,15382.13613,23872.21525,,
,,15383.03879,23872.91628,,
,,15383.92388,23874.29408,,
,,15384.86254,23874.82344,,
,,15385.75637,23874.85075,,
,,15386.56568,23875.24826,,
,,15387.29696,23875.57066,,
,,15388.02079,23878.51053,,
,,15388.73721,23879.79207,,
,,15389.45364,23881.21075,,
,,15390.16272,23885.77242,,
,,15390.87181,23885.78374,,
,,15391.59564,23885.81939,,
,,15392.32692,23885.85857,,
,,15393.12012,23885.87673,,
,,15394.24577,23886.15128,,
,,15395.58703,23886.25333,,
,,15396.96514,23886.33332,,
,,15397.82436,23886.64533,,
,,15398.61755,23886.76681,,
,,15399.37159,23886.86264,,
,,15400.14109,23886.87082,,
,,15400.8429,23886.87166,,
,,15401.54472,23886.91222,,
,,15402.23932,23886.93993,,
,,15402.92676,23887.61257,,
,,15403.6142,23887.6156,,
,,15404.29454,23887.61737,,
,,15404.96783,23887.61737,,
,,15405.63414,23888.20524,,
,,15406.30045,23889.25914,,
,,15406.96676,23892.62194,,
,,15407.62615,23892.70494,,
,,15408.27186,23895.89043,,
,,15408.91081,23897.23859,,
,,15409.54977,23902.73507,,
,,15410.21608,23903.50396,,
,,15410.9325,23903.7995,,
,,15411.61284,23904.36651,,
,,15412.27915,23909.19638,,
,,15412.92486,23911.69234,,
,,15413.62668,23915.29542,,
,,15414.36549,23915.46538,,
,,15415.12723,23915.84938,,
,,15415.89673,23921.76649,,
,,15416.65847,23939.52679,,
,,15417.46778,23957.52819,,
,,15418.35286,23960.23035,,
,,15419.27337,23962.25577,,
,,15420.16721,23964.45986,,
,,15420.99289,23971.98145,,
,,15421.84362,23972.65516,,
,,15422.86749,23973.33195,,
,,15423.96179,23973.348,,
,,15424.97589,23974.45957,,
,,15425.95169,23980.07631,,
,,15426.92749,23980.86945,,
,,15427.8939,23981.53341,,
,,15428.84173,23982.04523,,
,,15429.75328,23982.26132,,
,,15430.65595,23982.35137,,
,,15431.54103,23987.77972,,
,,15432.42611,23988.89654,,
,,15433.39252,23997.67964,,
,,15434.32207,24004.13099,,
,,15435.22473,24006.17375,,
,,15436.11857,24015.9695,,
,,15436.98634,24018.24652,,
,,15437.83707,24018.75813,,
,,15438.71345,24021.54209,,
,,15439.63397,24026.21152,,
,,15440.59106,24026.3611,,
,,15441.59548,24026.88432,,
,,15442.66927,24029.03,,
,,15443.69314,24030.20999,,
,,15444.66894,24030.68535,,
,,15445.62603,24030.76697,,
,,15446.60183,24030.86142,,
,,15447.54966,24031.20657,,
,,15448.43474,24033.92058,,
,,15449.31113,24040.64143,,
,,15450.17034,24056.97343,,
,,15451.01266,24059.92303,,
,,15451.84662,24068.2447,,
,,15452.66408,24074.25998,,
,,15453.46529,24077.60582,,
,,15454.36796,24080.58774,,
,,15455.34376,24087.84595,,
,,15456.43806,24089.40232,,
,,15457.48166,24090.7258,,
,,15458.50553,24093.28017,,
,,15460.45726,24095.6672,,
,,15462.77848,24096.70616,,
,,15464.69764,24100.24553,,
,,15466.80148,24102.77471,,
,,15468.61002,24103.652,,
,,15470.24082,24104.32934,,
,,15471.85746,24105.41735,,
,,15473.40477,24106.72634,,
,,15474.79535,24113.02172,,
,,15476.27573,24113.21863,,
,,15478.89348,24114.68348,,
,,15480.64114,24117.63155,,
,,15482.16139,24121.94901,,
,,15483.7922,24128.14501,,
,,15486.6683,24129.43874,,
,,15488.62003,24130.8304,,
,,15490.22261,24134.27973,,
,,15491.6384,24134.59825,,
,,15493.34148,24136.52171,,
,,15494.93009,24136.7281,,
,,15496.46383,24140.10239,,
,,15498.53308,24148.82228,,
,,15500.10784,24149.1818,,
,,15501.71041,24150.30286,,
,,15504.49823,24152.49761,,
,,15506.69058,24153.15529,,
,,15508.36445,24155.7655,,
,,15510.9822,24170.00119,,
,,15513.81388,24175.54499,,
,,15515.71692,24177.22454,,
,,15517.44962,24178.98914,,
,,15519.22751,24179.86537,,
,,15521.14668,24180.47742,,
,,15523.86972,24181.92863,,
,,15526.28662,24190.08907,,
,,15528.62673,24198.77342,,
,,15530.52977,24206.91212,,
,,15532.30767,24209.57371,,
,,15534.34278,24210.81005,,
,,15536.07547,24218.77822,,
,,15538.14472,24226.72476,,
,,15542.29525,24233.05331,,
,,15545.80111,24243.60552,,
,,15550.22824,24249.40906,,
,,15554.91341,24251.40446,,
,,15558.94551,24255.94627,,
,,15562.69334,24256.75891,,
,,15566.35908,24257.13229,,
,,15570.30416,24260.08014,,
,,15576.6738,24267.00915,,
,,15584.91745,24268.65677,,
,,15590.22724,24273.56653,,
,,15594.438,24278.29674,,
,,15597.81493,24287.5116,,
,,15600.80452,24292.93206,,
,,15603.5706,24296.59076,,
,,15606.72502,24299.72197,,
,,15609.83163,24310.99573,,
,,15614.29038,24325.72167,,
,,15621.13739,24334.8335,,
,,15626.41083,24336.05807,,
,,15632.0953,24337.97097,,
,,15636.52243,24354.40307,,
,,15641.10947,24362.42927,,
,,15647.18942,24362.66983,,
,,15657.41198,24365.80201,,
,,15664.34878,24374.3887,,
,,15669.95668,24375.03356,,
,,15675.26647,24376.49587,,
,,15684.94739,24380.96353,,
,,15694.45295,24385.46022,,
,,15699.79929,24386.46647,,
,,15704.65174,24387.75393,,
,,15710.85453,24390.40712,,
,,15714.97519,24394.11515,,
,,15718.5073,24398.51283,,
,,15721.98707,24401.93918,,
,,15725.44091,24403.64993,,
,,15728.27259,24411.50979,,
,,15730.84914,24418.73217,,
,,15734.07639,24425.4103,,
,,15738.50351,24432.24263,,
,,15742.77522,24437.25272,,
,,15745.5849,24444.00534,,
,,15748.37272,24445.39641,,
,,15751.29379,24449.00762,,
,,15755.78435,24451.19445,,
,,15759.72942,24456.89272,,
,,15764.68452,24457.19582,,
,,15771.13891,24468.023,,
,,15776.41234,24474.6945,,
,,15782.09682,24497.70784,,
,,15786.88179,24527.59184,,
,,15791.27748,24535.01012,,
,,15795.70461,24535.46749,,
,,15799.45243,24535.65758,,
,,15804.33891,24536.60735,,
,,15809.2596,24538.28721,,
,,15818.03431,24544.20159,,
,,15827.89316,24547.77234,,
,,15836.03374,24562.5881,,
,,15841.30718,24569.52051,,
,,15845.51794,24574.29019,,
,,15849.10303,24595.33607,,
,,15852.55686,24602.43134,,
,,15855.8334,24605.60496,,
,,15860.01396,24609.06056,,
,,15865.03844,24612.51414,,
,,15871.75252,24618.64884,,
,,15878.78004,24626.10862,,
,,15894.4367,24632.66265,,
,,15905.68173,24638.48284,,
,,15912.00932,24647.86983,,
,,15918.33691,24649.20443,,
,,15924.17702,24650.35893,,
,,15929.56012,24651.24388,,
,,15940.15701,24652.38131,,
,,15947.13905,24654.68751,,
,,15952.90092,24665.73489,,
,,15957.96037,24670.31666,,
,,15962.7119,24675.87664,,
,,15966.57146,24682.40422,,
,,15970.45935,24685.9806,,
,,15974.49144,24693.25191,,
,,15981.93901,24714.07572,,
,,15986.46154,24733.03642,,
,,15991.34802,24739.41281,,
,,16004.88272,24741.23243,,
,,16012.14119,24744.35036,,
,,16017.48752,24746.48206,,
,,16023.21059,24748.32494,,
,,16034.06306,24748.98558,,
,,16042.83776,24750.39907,,
,,16050.33321,24758.01241,,
,,16057.00344,24759.59586,,
,,16065.24708,24761.16974,,
,,16071.12665,24761.27982,,
,,16076.11633,24761.46245,,
,,16080.44966,24765.12165,,
,,16084.783,24776.39648,,
,,16089.56798,24782.62605,,
,,16094.87777,24786.18564,,
,,16099.76425,24799.1307,,
,,16103.48455,24806.2925,,
,,16107.12324,24807.95087,,
,,16111.42568,24808.32391,,
,,16115.4286,24810.76363,,
,,16120.41828,24811.55453,,
,,16126.21917,24813.0369,,
,,16134.00709,24813.8023,,
,,16139.61499,24815.37346,,
,,16144.39997,24815.63176,,
,,16148.49094,24816.38208,,
,,16152.35049,24819.63679,,
,,16155.83026,24824.25884,,
,,16159.03309,24826.55155,,
,,16162.16354,24828.34694,,
,,16164.95135,24834.18755,,
,,16167.65307,24837.38941,,
,,16170.80749,24837.93814,,
,,16173.40458,24838.01558,,
,,16176.04311,24838.10424,,
,,16179.65493,24842.23202,,
,,16182.64451,24845.32217,,
,,16186.44787,24845.81392,,
,,16189.46057,24848.5524,,
,,16191.99645,24857.21454,,
,,16194.29889,24857.56041,,
,,16196.4733,24858.43902,,
,,16199.28298,24859.18118,,
,,16201.66123,24864.65728,,
,,16203.8898,24864.97434,,
,,16206.7659,24865.02033,,
,,16210.01773,24866.06927,,
,,16212.39599,24872.05015,,
,,16214.69842,24873.6636,,
,,16217.31617,24874.37359,,
,,16219.52657,24874.54779,,
,,16221.54479,24874.54779,,
,,16223.44783,24874.55555,,
,,16225.38322,24874.61106,,
,,16227.31861,24874.63215,,
,,16229.20563,24874.636,,
,,16230.98353,24875.01643,,
,,16232.6574,24878.30016,,
,,16234.15098,24882.43227,,
,,16235.5795,24889.61127,,
,,16237.03376,24890.94128,,
,,16238.4369,24890.94132,,
,,16239.82748,24890.94132,,
,,16241.19323,24893.74278,,
,,16242.71348,24893.76992,,
,,16244.94205,24893.77392,,
,,16246.71995,24893.77392,,
,,16248.22682,24893.77894,,
,,16249.59256,24893.80881,,
,,16250.86246,24893.86807,,
,,16252.09783,24895.64147,,
,,16253.28834,24896.58431,,
,,16254.44605,24898.71588,,
,,16255.57171,24902.87297,,
,,16256.66601,24904.45897,,
,,16257.73981,24905.28824,,
,,16258.81361,24906.09473,,
,,16259.90791,24906.10319,,
,,16261.00221,24906.10893,,
,,16262.11733,24906.10893,,
,,16263.36412,24906.10893,,
,,16264.58815,24906.13755,,
,,16265.72441,24909.54394,,
,,16266.85007,24909.55142,,
,,16267.93408,24910.16319,,
